-0.24,0.96644,3.979,8.6987,15.916,24.167
-0.23,0.96603,3.9806,8.695,15.923,24.157
-0.22,0.96563,3.9822,8.6915,15.929,24.147
-0.21,0.96525,3.9837,8.688,15.935,24.138
-0.2,0.96489,3.9852,8.6848,15.941,24.129
-0.19,0.96454,3.9866,8.6816,15.947,24.12
-0.18,0.9642,3.9879,8.6786,15.952,24.112
-0.17,0.96388,3.9892,8.6757,15.957,24.104
-0.16,0.96358,3.9904,8.673,15.962,24.096
-0.15,0.9633,3.9915,8.6705,15.966,24.089
-0.14,0.96303,3.9926,8.6681,15.971,24.082
-0.13,0.96278,3.9936,8.6658,15.975,24.076
-0.12,0.96254,3.9946,8.6637,15.978,24.07
-0.11,0.96233,3.9954,8.6618,15.982,24.065
-0.1,0.96213,3.9962,8.66,15.985,24.06
-0.09,0.96195,3.9969,8.6584,15.988,24.056
-0.08,0.96179,3.9976,8.657,15.99,24.052
-0.07,0.96165,3.9981,8.6557,15.993,24.048
-0.06,0.96152,3.9986,8.6546,15.995,24.045
-0.05,0.96142,3.999,8.6536,15.996,24.042
-0.04,0.96133,3.9994,8.6529,15.998,24.04
-0.03,0.96127,3.9997,8.6523,15.999,24.039
-0.02,0.96122,3.9998,8.6518,15.999,24.038
-0.01,0.96119,4,8.6516,16,24.037
0,0.96118,4,8.6515,16,24.037
0.01,0.96119,4,8.6516,16,24.037
0.02,0.96122,3.9998,8.6518,15.999,24.038
0.03,0.96127,3.9997,8.6523,15.999,24.039
0.04,0.96133,3.9994,8.6529,15.998,24.04
0.05,0.96142,3.999,8.6536,15.996,24.042
0.06,0.96152,3.9986,8.6546,15.995,24.045
0.07,0.96165,3.9981,8.6557,15.993,24.048
0.08,0.96179,3.9976,8.657,15.99,24.052
0.09,0.96195,3.9969,8.6584,15.988,24.056
0.1,0.96213,3.9962,8.66,15.985,24.06
0.11,0.96233,3.9954,8.6618,15.982,24.065
0.12,0.96254,3.9946,8.6637,15.978,24.07
0.13,0.96278,3.9936,8.6658,15.975,24.076
0.14,0.96303,3.9926,8.6681,15.971,24.082
0.15,0.9633,3.9915,8.6705,15.966,24.089
0.16,0.96358,3.9904,8.673,15.962,24.096
0.17,0.96388,3.9892,8.6757,15.957,24.104
0.18,0.9642,3.9879,8.6786,15.952,24.112
0.19,0.96454,3.9866,8.6816,15.947,24.12
0.2,0.96489,3.9852,8.6848,15.941,24.129
0.21,0.96525,3.9837,8.688,15.935,24.138
0.22,0.96563,3.9822,8.6915,15.929,24.147
0.23,0.96603,3.9806,8.695,15.923,24.157
0.24,0.96644,3.979,8.6987,15.916,24.167
0.25,0.96687,3.9773,8.7025,15.909,24.178
0.26,0.9673,3.9755,8.7065,15.902,24.189
0.27,0.96775,3.9737,8.7105,15.895,24.2
0.28,0.96822,3.9719,8.7147,15.888,24.211
0.29,0.96869,3.97,8.7189,15.88,24.223
0.3,0.96918,3.968,8.7233,15.873,24.235
0.31,0.96968,3.966,8.7278,15.865,24.248
0.32,0.97019,3.964,8.7324,15.857,24.26
0.33,0.97071,3.9619,8.737,15.848,24.273
0.34,0.97124,3.9598,8.7418,15.84,24.286
0.35,0.97178,3.9576,8.7466,15.831,24.3
0.36,0.97233,3.9555,8.7515,15.822,24.313
0.37,0.97288,3.9532,8.7565,15.814,24.327
0.38,0.97345,3.951,8.7616,15.805,24.341
0.39,0.97402,3.9487,8.7667,15.796,24.355
0.4,0.97459,3.9464,8.7719,15.786,24.369
0.41,0.97518,3.9441,8.7771,15.777,24.384
0.42,0.97576,3.9417,8.7824,15.768,24.398
0.43,0.97636,3.9394,8.7877,15.758,24.413
0.44,0.97695,3.937,8.7931,15.749,24.428
0.45,0.97755,3.9346,8.7985,15.739,24.443
0.46,0.97816,3.9322,8.8039,15.73,24.458
0.47,0.97876,3.9297,8.8093,15.72,24.473
0.48,0.97937,3.9273,8.8148,15.71,24.488
0.49,0.97998,3.9249,8.8203,15.701,24.503
0.5,0.98059,3.9224,8.8257,15.691,24.518
0.51,0.9812,3.92,8.8312,15.681,24.533
0.52,0.98181,3.9176,8.8367,15.671,24.549
0.53,0.98242,3.9151,8.8421,15.662,24.564
0.54,0.98302,3.9127,8.8476,15.652,24.579
0.55,0.98363,3.9103,8.853,15.643,24.594
0.56,0.98423,3.9079,8.8584,15.633,24.609
0.57,0.98482,3.9055,8.8638,15.623,24.623
0.58,0.98542,3.9031,8.8691,15.614,24.638
0.59,0.98601,3.9008,8.8744,15.605,24.653
0.6,0.98659,3.8985,8.8796,15.595,24.667
0.61,0.98717,3.8962,8.8848,15.586,24.681
0.62,0.98774,3.8939,8.8899,15.577,24.696
0.63,0.9883,3.8916,8.8949,15.568,24.71
0.64,0.98885,3.8894,8.8999,15.559,24.723
0.65,0.9894,3.8872,8.9049,15.551,24.737
0.66,0.98994,3.8851,8.9097,15.542,24.75
0.67,0.99047,3.8829,8.9144,15.533,24.763
0.68,0.99099,3.8809,8.9191,15.525,24.776
0.69,0.9915,3.8788,8.9237,15.517,24.789
0.7,0.992,3.8768,8.9282,15.509,24.801
0.71,0.99249,3.8749,8.9325,15.501,24.814
0.72,0.99296,3.873,8.9368,15.494,24.825
0.73,0.99343,3.8711,8.941,15.486,24.837
0.74,0.99388,3.8693,8.945,15.479,24.848
0.75,0.99432,3.8676,8.949,15.472,24.859
0.76,0.99474,3.8659,8.9528,15.466,24.869
0.77,0.99515,3.8642,8.9565,15.459,24.88
0.78,0.99555,3.8627,8.96,15.453,24.889
0.79,0.99593,3.8611,8.9634,15.447,24.899
0.8,0.99629,3.8597,8.9667,15.441,24.908
0.81,0.99664,3.8583,8.9699,15.435,24.917
0.82,0.99698,3.8569,8.9729,15.43,24.925
0.83,0.9973,3.8557,8.9757,15.425,24.933
0.84,0.9976,3.8545,8.9784,15.42,24.94
0.85,0.99788,3.8533,8.981,15.415,24.947
0.86,0.99815,3.8522,8.9834,15.411,24.954
0.87,0.9984,3.8512,8.9857,15.407,24.96
0.88,0.99864,3.8503,8.9878,15.403,24.966
0.89,0.99885,3.8495,8.9897,15.4,24.972
0.9,0.99905,3.8487,8.9915,15.397,24.976
0.91,0.99923,3.8479,8.9931,15.394,24.981
0.92,0.99939,3.8473,8.9945,15.391,24.985
0.93,0.99953,3.8467,8.9958,15.389,24.988
0.94,0.99966,3.8462,8.9969,15.387,24.991
0.95,0.99976,3.8458,8.9979,15.386,24.994
0.96,0.99985,3.8455,8.9986,15.384,24.996
0.97,0.99991,3.8452,8.9992,15.383,24.998
0.98,0.99996,3.845,8.9997,15.382,24.999
0.99,0.99999,3.8449,8.9999,15.382,25
1,1,3.8449,9,15.382,25
